code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
AAA,2013J,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,268,-82.0,268.0,keep,1.0,75.0,0.0,136,7,638,20,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,180,N,268,-31.0,268.0,keep,1.0,69.0,0.0,117,6,302,20,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,120,N,268,-75.0,268.0,keep,1.0,63.0,0.0,36,6,157,8,9,2013,Oct,SocSci,Pass
AAA,2013J,F,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-96.0,268.0,keep,1.0,87.0,0.0,105,7,753,23,9,2013,Oct,SocSci,Distinction
AAA,2013J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,Y,268,-32.0,144.0,keep,1.0,72.0,0.0,65,6,204,14,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,268,-195.0,268.0,keep,1.0,72.0,0.0,240,7,1054,27,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,240,N,268,-61.0,268.0,keep,1.0,77.0,0.0,140,6,524,18,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,345,N,268,-110.0,129.0,keep,1.0,45.0,0.0,5,3,7,3,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,F,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-37.0,268.0,keep,1.0,65.0,0.0,103,7,451,14,9,2013,Oct,SocSci,Pass
AAA,2013J,F,South Region,HE Qualification,80-90%,35-55,0,60,N,268,-67.0,268.0,keep,1.0,61.0,0.0,317,8,1128,33,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South West Region,HE Qualification,60-70%,0-35,0,120,N,268,-36.0,268.0,keep,1.0,75.0,0.0,60,5,219,10,9,2013,Oct,SocSci,Pass
AAA,2013J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,268,-132.0,268.0,keep,1.0,52.0,0.0,49,6,132,8,9,2013,Oct,SocSci,Fail
AAA,2013J,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,268,-92.0,268.0,keep,1.0,77.0,0.0,110,6,385,27,9,2013,Oct,SocSci,Fail
AAA,2013J,F,North Region,Lower Than A Level,80-90%,0-35,0,90,N,268,-138.0,58.0,keep,1.0,52.0,0.0,16,4,42,5,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,268,-174.0,158.0,keep,1.0,68.0,0.0,222,7,800,35,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,F,London Region,A Level or Equivalent,80-90%,0-35,0,150,N,268,-44.0,268.0,keep,1.0,54.0,0.0,18,3,37,5,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,A Level or Equivalent,0-10%,35-55,0,420,N,268,-16.0,268.0,keep,1.0,75.0,0.0,107,6,459,17,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,268,-54.0,268.0,keep,1.0,82.0,0.0,212,7,1033,35,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,268,-64.0,191.0,keep,1.0,85.0,0.0,110,8,528,16,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-52.0,268.0,keep,1.0,79.0,0.0,89,7,366,16,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,268,-64.0,268.0,keep,1.0,82.0,0.0,28,5,84,6,9,2013,Oct,SocSci,Pass
AAA,2013J,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,268,-117.0,268.0,keep,1.0,60.0,0.0,112,7,426,16,9,2013,Oct,SocSci,Pass
AAA,2013J,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,268,-32.0,268.0,keep,1.0,76.0,0.0,95,6,272,10,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,268,-162.0,268.0,keep,1.0,83.0,0.0,347,8,1581,39,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,HE Qualification,70-80%,35-55,0,60,N,268,-92.0,268.0,keep,1.0,76.0,0.0,141,6,706,24,9,2013,Oct,SocSci,Pass
AAA,2013J,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,268,-57.0,268.0,keep,1.0,51.0,0.0,19,4,94,5,9,2013,Oct,SocSci,Fail
AAA,2013J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,268,-64.0,268.0,keep,1.0,61.0,0.0,187,6,616,29,9,2013,Oct,SocSci,Pass
AAA,2013J,F,South West Region,A Level or Equivalent,80-90%,35-55,0,120,N,268,-39.0,60.0,keep,1.0,76.0,0.0,130,8,439,16,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,268,-128.0,268.0,keep,1.0,57.0,0.0,161,6,717,25,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,180,N,268,-32.0,268.0,keep,1.0,67.0,0.0,87,5,254,9,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South West Region,HE Qualification,80-90%,35-55,0,170,N,268,-74.0,268.0,keep,1.0,65.0,0.0,138,8,393,29,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,HE Qualification,10-20,0-35,0,120,N,268,-12.0,268.0,keep,1.0,74.0,0.0,76,7,305,12,9,2013,Oct,SocSci,Fail
AAA,2013J,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,268,-109.0,268.0,keep,1.0,85.0,0.0,218,9,851,27,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-136.0,268.0,keep,1.0,88.0,0.0,418,6,2608,39,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,120,N,268,-57.0,60.0,keep,1.0,76.0,0.0,242,7,993,23,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,268,-180.0,268.0,keep,1.0,76.0,0.0,105,8,480,19,9,2013,Oct,SocSci,Pass
AAA,2013J,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,268,-62.0,268.0,keep,1.0,75.0,0.0,174,7,703,32,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-45.0,185.0,keep,,,,42,5,170,8,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,268,-54.0,268.0,keep,1.0,69.0,0.0,108,6,253,21,9,2013,Oct,SocSci,Pass
AAA,2013J,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,268,-73.0,166.0,keep,1.0,68.0,0.0,177,7,835,24,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,South West Region,HE Qualification,80-90%,35-55,0,60,N,268,-68.0,268.0,keep,1.0,75.0,0.0,195,8,689,25,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,268,-51.0,268.0,keep,1.0,67.0,0.0,61,6,234,10,9,2013,Oct,SocSci,Fail
AAA,2013J,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,268,-169.0,268.0,keep,1.0,84.0,0.0,241,6,974,33,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,London Region,HE Qualification,60-70%,0-35,0,60,N,268,-31.0,268.0,keep,1.0,58.0,0.0,36,4,78,10,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,268,-108.0,268.0,keep,1.0,71.0,0.0,37,6,69,6,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,268,-165.0,268.0,keep,1.0,64.0,0.0,65,6,232,13,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,268,-58.0,268.0,keep,1.0,81.0,0.0,62,5,184,22,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,240,N,268,-29.0,268.0,keep,1.0,80.0,0.0,106,7,523,20,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,N,268,-79.0,109.0,keep,1.0,65.0,0.0,56,6,160,15,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,268,2.0,268.0,keep,1.0,85.0,0.0,42,6,158,7,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,268,-151.0,268.0,keep,1.0,83.0,0.0,171,7,517,30,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,HE Qualification,80-90%,0-35,0,80,N,268,-45.0,268.0,keep,1.0,82.0,0.0,28,5,66,6,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-47.0,268.0,keep,1.0,74.0,0.0,51,6,162,7,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,268,-50.0,268.0,keep,1.0,85.0,0.0,170,6,699,26,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,268,-31.0,268.0,keep,1.0,51.0,0.0,106,6,345,18,9,2013,Oct,SocSci,Fail
AAA,2013J,M,London Region,HE Qualification,20-30%,35-55,0,60,N,268,-36.0,268.0,keep,1.0,66.0,0.0,80,6,220,12,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-16.0,268.0,keep,1.0,60.0,0.0,120,6,440,20,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,268,-198.0,268.0,keep,1.0,77.0,0.0,196,7,740,39,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,268,-103.0,268.0,keep,1.0,84.0,0.0,249,7,1114,38,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,HE Qualification,10-20,0-35,0,120,N,268,-117.0,268.0,keep,1.0,71.0,0.0,43,6,202,8,9,2013,Oct,SocSci,Pass
AAA,2013J,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,268,-68.0,268.0,keep,1.0,58.0,0.0,86,7,249,13,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-172.0,268.0,keep,1.0,58.0,0.0,211,5,834,36,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,268,-145.0,268.0,keep,1.0,60.0,0.0,105,8,363,17,9,2013,Oct,SocSci,Pass
AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-191.0,268.0,keep,1.0,81.0,0.0,231,6,967,27,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,268,-33.0,268.0,keep,1.0,64.0,0.0,145,6,784,18,9,2013,Oct,SocSci,Fail
AAA,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,N,268,-17.0,187.0,keep,1.0,51.0,0.0,29,5,140,6,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,268,-68.0,268.0,keep,1.0,80.0,0.0,194,6,1010,30,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,268,-138.0,268.0,keep,1.0,79.0,0.0,100,6,362,16,9,2013,Oct,SocSci,Distinction
AAA,2013J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,268,-74.0,268.0,keep,1.0,70.0,0.0,40,5,132,11,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,268,-64.0,268.0,keep,1.0,63.0,0.0,41,7,82,7,9,2013,Oct,SocSci,Fail
AAA,2013J,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,268,-50.0,268.0,keep,,,,18,4,49,4,9,2013,Oct,SocSci,Fail
AAA,2013J,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-107.0,268.0,keep,1.0,61.0,0.0,153,8,873,20,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-8.0,268.0,keep,1.0,55.0,0.0,42,8,112,11,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-52.0,268.0,keep,1.0,69.0,0.0,47,7,215,11,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,268,-96.0,268.0,keep,1.0,78.0,0.0,125,7,610,18,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-141.0,268.0,keep,1.0,75.0,0.0,34,5,131,6,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-132.0,268.0,keep,1.0,85.0,0.0,381,9,1405,36,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,268,-27.0,268.0,keep,,,,4,3,6,2,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,268,-80.0,268.0,keep,1.0,72.0,0.0,104,7,631,23,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-145.0,268.0,keep,1.0,61.0,0.0,51,6,208,15,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,268,-17.0,268.0,keep,1.0,38.0,0.0,87,6,259,19,9,2013,Oct,SocSci,Fail
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,268,-115.0,268.0,keep,1.0,91.0,0.0,151,8,688,23,9,2013,Oct,SocSci,Distinction
AAA,2013J,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,268,-32.0,268.0,keep,1.0,77.0,0.0,71,6,213,18,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-59.0,268.0,keep,1.0,82.0,0.0,166,5,687,25,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,268,-83.0,268.0,keep,1.0,58.0,0.0,48,5,153,9,9,2013,Oct,SocSci,Fail
AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-18.0,268.0,keep,1.0,64.0,0.0,29,5,115,7,9,2013,Oct,SocSci,Fail
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,268,-66.0,268.0,keep,1.0,75.0,0.0,152,7,586,27,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,268,-107.0,268.0,keep,1.0,73.0,0.0,65,6,240,15,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-58.0,268.0,keep,1.0,81.0,0.0,84,8,375,18,9,2013,Oct,SocSci,Pass
AAA,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-123.0,268.0,keep,1.0,72.0,0.0,359,6,1201,40,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,268,-31.0,268.0,keep,1.0,82.0,0.0,101,6,292,15,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-107.0,268.0,keep,1.0,47.0,0.0,110,7,450,17,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,268,-121.0,268.0,keep,1.0,55.0,0.0,145,7,602,20,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,268,-79.0,268.0,keep,1.0,88.0,0.0,397,7,3915,41,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-59.0,268.0,keep,1.0,89.0,0.0,38,5,135,10,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,268,-100.0,268.0,keep,1.0,70.0,0.0,142,6,442,28,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,268,-47.0,268.0,keep,1.0,77.0,0.0,281,7,982,35,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,268,-67.0,268.0,keep,1.0,82.0,0.0,465,8,3003,39,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,268,-32.0,268.0,keep,1.0,85.0,0.0,165,6,661,26,9,2013,Oct,SocSci,Pass
AAA,2013J,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,268,-165.0,268.0,keep,1.0,58.0,0.0,107,5,441,24,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-32.0,268.0,keep,1.0,38.0,0.0,31,5,66,9,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-64.0,268.0,keep,1.0,69.0,0.0,90,7,390,14,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,268,-103.0,268.0,keep,1.0,72.0,0.0,17,4,46,6,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,268,-53.0,268.0,keep,1.0,77.0,0.0,56,6,189,8,9,2013,Oct,SocSci,Pass
AAA,2013J,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,268,-32.0,268.0,keep,1.0,57.0,0.0,78,6,254,13,9,2013,Oct,SocSci,Fail
AAA,2013J,F,South West Region,A Level or Equivalent,0-10%,0-35,0,240,Y,268,-192.0,65.0,keep,1.0,36.0,0.0,72,6,246,23,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-110.0,268.0,keep,1.0,71.0,0.0,118,5,512,23,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-57.0,268.0,keep,1.0,68.0,0.0,36,6,117,7,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,268,-81.0,268.0,keep,1.0,68.0,0.0,134,6,586,21,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,268,-60.0,268.0,keep,1.0,62.0,0.0,108,8,337,19,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,268,-49.0,268.0,keep,1.0,74.0,0.0,226,5,920,24,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-12.0,268.0,keep,1.0,61.0,0.0,17,3,28,6,9,2013,Oct,SocSci,Fail
AAA,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,268,-37.0,268.0,keep,1.0,70.0,0.0,31,6,105,6,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-18.0,268.0,keep,1.0,75.0,0.0,136,5,501,23,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,268,-75.0,268.0,keep,1.0,85.0,0.0,68,5,172,22,9,2013,Oct,SocSci,Pass
AAA,2013J,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,268,-44.0,268.0,keep,,,,27,4,106,5,9,2013,Oct,SocSci,Fail
