code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
AAA,2013J,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,268,-33.0,268.0,keep,1.0,75.0,0.0,355,6,1627,54,9,2013,Oct,SocSci,Fail
AAA,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,N,268,-17.0,187.0,keep,0.6666666666666666,28.666666666666668,54.0,41,5,171,11,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,268,-68.0,268.0,keep,1.0,71.33333333333333,0.0,388,6,2077,74,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,268,-138.0,268.0,keep,1.0,78.0,0.0,157,6,638,31,9,2013,Oct,SocSci,Distinction
AAA,2013J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,268,-74.0,268.0,keep,1.0,72.0,0.0,107,6,288,30,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,268,-64.0,268.0,keep,1.0,61.666666666666664,0.0,56,7,105,10,9,2013,Oct,SocSci,Fail
AAA,2013J,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-107.0,268.0,keep,1.0,62.0,0.0,302,8,1415,52,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-8.0,268.0,keep,1.0,68.33333333333333,0.0,144,8,567,31,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-52.0,268.0,keep,1.0,66.33333333333333,0.0,103,7,390,31,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,268,-96.0,268.0,keep,1.0,74.0,0.0,287,7,1114,58,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-141.0,268.0,keep,1.0,75.0,0.0,86,6,246,17,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-132.0,268.0,keep,1.0,84.66666666666667,0.0,1051,9,3288,111,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,268,-27.0,268.0,keep,0.6666666666666666,36.0,19.0,37,4,53,12,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,268,-80.0,268.0,keep,1.0,77.33333333333333,0.0,228,7,1125,60,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-145.0,268.0,keep,1.0,56.0,0.0,136,6,476,50,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,268,-17.0,268.0,keep,1.0,47.333333333333336,0.0,219,6,567,53,9,2013,Oct,SocSci,Fail
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,268,-115.0,268.0,keep,1.0,93.33333333333333,0.0,333,9,1444,69,9,2013,Oct,SocSci,Distinction
AAA,2013J,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,268,-32.0,268.0,keep,1.0,77.33333333333333,0.0,122,6,354,35,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-59.0,268.0,keep,1.0,80.33333333333333,0.0,293,6,1020,51,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,268,-83.0,268.0,keep,1.0,58.666666666666664,0.0,161,7,507,22,9,2013,Oct,SocSci,Fail
AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-18.0,268.0,keep,0.3333333333333333,21.333333333333332,171.0,34,5,127,9,9,2013,Oct,SocSci,Fail
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,268,-66.0,268.0,keep,1.0,78.0,0.0,233,7,873,47,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,268,-107.0,268.0,keep,1.0,60.333333333333336,0.0,182,6,601,46,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-58.0,268.0,keep,1.0,82.33333333333333,0.0,192,9,717,61,9,2013,Oct,SocSci,Pass
AAA,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-123.0,268.0,keep,1.0,73.0,0.0,750,6,2141,112,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,268,-31.0,268.0,keep,1.0,80.33333333333333,0.0,234,6,606,48,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-107.0,268.0,keep,1.0,57.333333333333336,0.0,252,7,970,44,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,268,-121.0,268.0,keep,1.0,54.0,0.0,411,7,1465,75,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,268,-79.0,268.0,keep,1.0,88.66666666666667,0.0,1000,8,7805,130,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-59.0,268.0,keep,1.0,67.66666666666667,0.0,77,6,223,25,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,268,-100.0,268.0,keep,1.0,65.0,0.0,301,6,885,68,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,268,-47.0,268.0,keep,1.0,77.66666666666667,0.0,782,7,2468,97,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,268,-67.0,268.0,keep,1.0,80.66666666666667,0.0,1250,8,6438,119,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,268,-32.0,268.0,keep,1.0,78.0,0.0,366,6,1266,69,9,2013,Oct,SocSci,Pass
AAA,2013J,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,268,-165.0,268.0,keep,1.0,53.0,0.0,245,6,1057,57,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-32.0,268.0,keep,1.0,53.333333333333336,0.0,51,5,95,22,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-64.0,268.0,keep,1.0,72.66666666666667,0.0,203,8,851,32,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,268,-103.0,268.0,keep,1.0,71.66666666666667,0.0,53,5,100,17,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,268,-53.0,268.0,keep,1.0,75.33333333333333,0.0,92,6,288,16,9,2013,Oct,SocSci,Pass
AAA,2013J,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,268,-32.0,268.0,keep,0.6666666666666666,35.333333333333336,54.0,105,6,302,22,9,2013,Oct,SocSci,Fail
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-110.0,268.0,keep,1.0,67.66666666666667,0.0,239,7,909,60,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-57.0,268.0,keep,1.0,54.666666666666664,0.0,81,6,218,19,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,268,48.0,268.0,keep,1.0,63.666666666666664,0.0,44,6,67,18,9,2013,Oct,SocSci,Fail
AAA,2013J,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,268,-81.0,268.0,keep,1.0,73.66666666666667,0.0,262,6,1105,53,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,268,-60.0,268.0,keep,1.0,57.333333333333336,0.0,208,8,591,41,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,268,-49.0,268.0,keep,1.0,76.33333333333333,0.0,793,7,2723,96,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-12.0,268.0,keep,1.0,53.666666666666664,0.0,30,3,41,11,9,2013,Oct,SocSci,Fail
AAA,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,268,-37.0,268.0,keep,1.0,75.0,0.0,122,6,351,28,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-18.0,268.0,keep,1.0,75.33333333333333,0.0,361,6,1195,67,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,268,-75.0,268.0,keep,1.0,80.66666666666667,0.0,157,6,362,57,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,268,-49.0,268.0,keep,1.0,75.33333333333333,0.0,179,7,432,41,9,2013,Oct,SocSci,Pass
