subject_SocSci,subject_Stem,num_of_prev_attempts,studied_credits,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,date_unregistration
0,1,-0.3410338021924921,0.2476935213465009,-1.1931621963239154,-1.0931150786989279,3.2071554670924405,-0.7018839458350741,0.4745738682052399,-0.6456672776240934,-0.8221438461867069,290.0
0,1,1.6874236380953016,0.9747006029083358,1.0085992817244374,1.2534061311585882,-0.4442996614811956,0.6882800124891958,1.6256348202346924,0.8775733905875908,0.9458214267611904,261.0
0,1,1.6874236380953016,-0.479313560215334,1.2087594160924688,0.8547597462160169,-0.8149549145874357,-0.08669644703640295,0.4745738682052399,-0.32138704330975326,0.2275855346261072,262.0
0,1,-0.3410338021924921,0.9747006029083358,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,12.0
0,1,1.6874236380953016,1.7017076844701708,-1.1931621963239154,-1.0881541459085315,3.083603716057027,-0.30241154401775516,0.762339106212603,-0.2804868335764131,-0.4722340525824355,118.0
0,1,-0.3410338021924921,-0.479313560215334,0.608279012988373,0.5539146077126902,0.20351222232610708,0.5870803373621416,1.3378695822273292,0.8793262567190196,0.6695768528630816,261.0
0,1,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,-8.0
1,0,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,25.0
0,1,-0.3410338021924921,4.60973601071751,-1.1331141560135058,-1.1159353695347514,1.6276965957478315,-0.7604732314349475,-0.6764870838242125,-0.6573530518336191,-0.8221438461867069,48.0
1,0,-0.3410338021924921,-1.206320641777169,0.9485512414140274,1.105818380644294,-0.43261233368054836,-0.004138817327490373,-0.10095660780948634,-0.11045881882781312,0.5038301085242162,282.0
1,0,-0.3410338021924921,-0.479313560215334,0.7750791249617329,1.0037058473753004,-0.3825237859634889,1.0185105313248461,0.4745738682052399,0.9786553374999887,1.332563830218543,283.0
1,0,-0.3410338021924921,-0.479313560215334,-0.0922814572997392,-0.32375708512161333,0.26361847958657847,0.01716637743609997,-0.10095660780948634,-0.2080350334773533,0.1355040099934042,173.0
0,1,-0.3410338021924921,-0.479313560215334,1.2087594160924688,0.8962189702500445,-0.8149549145874357,0.5870803373621416,0.4745738682052399,-0.055535680043042004,0.6879931577896221,262.0
0,1,-0.3410338021924921,-0.479313560215334,-0.872905981335064,-0.9289082033368058,1.5742688115163015,-0.7444943353622547,-0.38872184581684943,-0.5989241807859903,-0.8773927609663287,33.0
0,1,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8190625170348209,-0.9642523218315757,-0.6900732196202913,-0.951057980672491,5.0
0,1,3.715881078383095,0.2476935213465009,1.0085992817244374,1.159148408141056,-0.4125769145937246,0.3553863443080966,1.3378695822273292,0.5509560014313455,0.08025509521378241,290.0
0,1,-0.3410338021924921,0.2476935213465009,0.6883430667355858,0.5157154252266376,-0.42259462413713644,0.006513780054304798,0.762339106212603,-0.2384180464221203,0.06183879028724182,290.0
0,1,-0.3410338021924921,-1.206320641777169,0.6883430667355858,0.7091918040520988,-0.42259462413713644,-0.17724352478166192,0.4745738682052399,0.04905199913221364,-0.17757317375778595,289.0
0,1,1.6874236380953016,0.9747006029083358,-0.7928419275878513,-0.6466311275632483,2.4241045044490774,0.31277595478091597,1.3378695822273292,0.24186727358938886,-0.10390795405162355,90.0
0,1,-0.3410338021924921,-1.206320641777169,0.9485512414140274,1.3670114920586665,-0.4175857693654305,0.16630274078123236,-0.10095660780948634,-0.2086193221878296,0.5959116331569191,262.0
0,1,-0.3410338021924921,-0.479313560215334,-0.5926817932198192,-0.5598148037313105,2.275508479555134,0.5151753050350242,1.3378695822273292,0.46506556099133106,0.3933322789649726,163.0
0,1,-0.3410338021924921,-0.479313560215334,-0.0922814572997392,-0.04859067968095739,0.911430363393881,0.3260917015081599,-0.10095660780948634,0.5334273401170568,-0.10390795405162355,166.0
1,0,-0.3410338021924921,-1.206320641777169,0.9485512414140274,1.138064443781871,-0.4442996614811956,-0.14794888198172518,-0.10095660780948634,-0.2612053061306956,-0.030242734345461167,262.0
0,1,-0.3410338021924921,1.7017076844701708,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,-80.0
0,1,-0.3410338021924921,0.9747006029083358,0.8370334522661236,0.4447740863239685,-0.6296272880343157,-0.12930683656358363,0.18680863019787677,-0.31963417717832443,0.09867140014032301,283.0
0,1,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,-46.0
0,1,-0.3410338021924921,-0.479313560215334,1.0085992817244374,1.4518434427744455,-0.42092500587990117,0.5711014412894488,1.6256348202346924,0.32308340434559296,0.7064094627161627,289.0
1,0,1.6874236380953016,0.9747006029083358,-0.0922814572997392,-0.20552152028383144,0.26528809784381374,-0.8403677117984113,-1.2520175598389387,-0.6970846841460068,-0.9142253708194098,158.0
0,1,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.7631363807803963,-0.10095660780948634,-0.6620273615174295,-0.8405601511132474,10.0
0,1,-0.3410338021924921,0.2476935213465009,-0.0922814572997392,-0.6870627298049793,1.0399909692010003,-0.60068427070802,-0.10095660780948634,-0.476807840296446,-0.6011481870682197,157.0
0,1,-0.3410338021924921,-0.479313560215334,1.0085992817244374,1.310456858248147,-0.4442996614811956,0.6030592334348344,1.3378695822273292,0.5270001643018176,0.8537399021284875,261.0
0,1,-0.3410338021924921,-1.206320641777169,-0.0922814572997392,-0.009895403915865297,0.4739903799982283,1.1063944597246562,0.4745738682052399,0.744355564598997,1.6640573188962737,290.0
0,1,-0.3410338021924921,-0.479313560215334,1.0085992817244374,0.8019612472325123,-0.435951570195019,0.8747004666706112,1.050104344219966,0.6830052499989867,1.3141475252920023,262.0
1,0,-0.3410338021924921,-0.479313560215334,0.7750791249617329,1.0628236297941918,-0.1053671552624264,1.4898879654692823,0.4745738682052399,1.7972438208772687,2.2165464666924914,255.0
0,1,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.7471574847077036,-0.10095660780948634,-0.6480044324659986,-0.858976456039788,62.0
1,0,-0.3410338021924921,-0.479313560215334,-0.7428018939958433,-0.5817255902222281,1.6343750687767729,-0.7737889781621915,-1.2520175598389387,-0.6474201437555223,-0.8405601511132474,94.0
0,1,-0.3410338021924921,3.8827289291556757,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8510203091802064,-1.2520175598389387,-0.7023432825402934,-0.9878905905255722,6.0
1,0,-0.3410338021924921,-1.206320641777169,0.9485512414140274,1.3928083425687283,-0.4442996614811956,-0.05207550554556864,-0.10095660780948634,-0.2816554109973657,0.20916922969956658,262.0
1,0,-0.3410338021924921,-0.479313560215334,0.7750791249617329,0.31578983377366104,-0.3825237859634889,1.0025316352521534,0.4745738682052399,0.6274978225037393,0.5959116331569191,283.0
0,1,1.6874236380953016,0.9747006029083358,-1.0215963668656023,-1.0293316571081166,0.5908636580047004,-0.523452939690005,0.18680863019787677,-0.529393824239312,-0.7116460166274633,40.0
0,1,-0.3410338021924921,0.9747006029083358,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8323782637620649,-0.6764870838242125,-0.6655330937802872,-0.9326416757459504,283.0
0,1,-0.3410338021924921,0.9747006029083358,0.6883430667355858,0.8575236944849521,-0.025225478915131237,0.06243991630872944,-0.10095660780948634,0.07300783626174147,0.7248257676427033,290.0
0,1,-0.3410338021924921,2.4287147660320056,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.741831186016806,-0.38872184581684943,-0.6497572985974275,-0.8773927609663287,12.0
1,0,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.6965576471441765,-0.10095660780948634,-0.5708783226831284,-0.8405601511132474,13.0
0,1,1.6874236380953016,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.7684626794712939,-0.10095660780948634,-0.6643645163593347,-0.9326416757459504,12.0
0,1,-0.3410338021924921,0.9747006029083358,1.0085992817244374,0.41748895597678803,-0.4125769145937246,0.16097644209033476,1.3378695822273292,0.22726005582748166,0.31966705925881017,290.0
0,1,-0.3410338021924921,2.4287147660320056,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.5527475824899417,0.4745738682052399,-0.5562711049212212,-0.5090666624355167,23.0
0,1,-0.3410338021924921,-0.479313560215334,0.6883430667355858,1.1606366879781749,-0.42259462413713644,-0.0680544016182614,0.4745738682052399,0.051973442684595084,0.3380833641853508,289.0
1,0,-0.3410338021924921,-0.479313560215334,0.5582389793963648,0.6463119809338238,0.20518184058334238,-0.5207897903445562,-0.10095660780948634,-0.5457539081326481,-0.5090666624355167,261.0
0,1,-0.3410338021924921,0.2476935213465009,-0.872905981335064,-0.9934003296119595,1.4223335501078878,-0.5074740436173122,-0.38872184581684943,-0.33307281751927903,-0.582731882141679,104.0
0,1,-0.3410338021924921,-0.479313560215334,1.2087594160924688,1.4904678480711038,-0.8149549145874357,-0.15061203132717396,0.18680863019787677,-0.4820664386907326,-0.08549164912508296,283.0
1,0,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8110730689984745,-0.10095660780948634,-0.6766345792793367,-0.9878905905255722,27.0
1,0,-0.3410338021924921,-0.479313560215334,0.9919192705271008,0.4179023670426541,-0.372506076420077,-0.37964287503577016,-0.10095660780948634,-0.47096495319168313,-0.38015252794973253,289.0
1,0,-0.3410338021924921,0.9747006029083358,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,-118.0
1,0,-0.3410338021924921,-1.206320641777169,0.9485512414140274,1.0767969238204746,-0.43261233368054836,-0.44888475801743877,-0.10095660780948634,-0.3441743030183285,-0.4722340525824355,282.0
1,0,-0.3410338021924921,-0.479313560215334,0.9919192705271008,0.8505370474718105,-0.372506076420077,-0.46486365409013153,-0.10095660780948634,-0.4931679241897821,-0.6563971018478415,289.0
0,1,-0.3410338021924921,0.9747006029083358,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.7897678742348843,-0.6764870838242125,-0.6614430728069532,-0.8958090658928692,12.0
1,0,-0.3410338021924921,-1.206320641777169,-0.872905981335064,-0.8773145023166827,1.9749771932527773,-0.6699261536896886,-0.38872184581684943,-0.590159850128846,-0.6195644919947603,282.0
0,1,-0.3410338021924921,-0.479313560215334,1.0085992817244374,1.5138551026544014,-0.4125769145937246,5.734948022114658,1.9134000582420554,8.06140308589356,3.9476791297873075,290.0
1,0,-0.3410338021924921,-0.479313560215334,0.5582389793963648,0.8559113913280734,0.06493390697557583,-0.5980211213625711,-0.10095660780948634,-0.5767212097878913,-0.49065035750897606,289.0
0,1,3.715881078383095,2.4287147660320056,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.6672630043442398,0.18680863019787677,-0.5808112307612254,-0.858976456039788,10.0
1,0,-0.3410338021924921,0.2476935213465009,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.7098733938714205,-0.38872184581684943,-0.6293071937307574,-0.8221438461867069,289.0
0,1,-0.3410338021924921,-0.479313560215334,-0.1923615244837553,-0.13813551654761333,1.7445698737543036,1.1250365051427977,1.3378695822273292,0.9599580987647475,0.8537399021284875,262.0
0,1,-0.3410338021924921,-0.479313560215334,1.2087594160924688,1.4029428195548235,-0.8149549145874357,0.6696379670710542,0.18680863019787677,-0.025152667098275003,0.5222464134507567,283.0
0,1,-0.3410338021924921,-0.479313560215334,1.2087594160924688,0.32730628489422386,-0.8149549145874357,-0.29974839467230635,0.4745738682052399,-0.42071612409072234,0.20916922969956658,261.0
0,1,-0.3410338021924921,0.2476935213465009,1.0085992817244374,0.9433478317588109,-0.435951570195019,2.3713903988128324,1.6256348202346924,2.1530756455573283,2.6769540898560065,262.0
1,0,-0.3410338021924921,2.4287147660320056,-0.3091216028651072,0.047072640960520225,0.7411293011558788,1.0531314728156804,0.4745738682052399,0.4755827577799043,1.6272247090431926,-24.0
0,1,-0.3410338021924921,-1.206320641777169,0.6883430667355858,-0.07761213650477675,-0.025225478915131237,-0.5474212837990441,-0.38872184581684943,-0.5083594306621656,-0.5643155772151385,290.0
0,1,-0.3410338021924921,0.9747006029083358,-1.1331141560135058,-1.1159353695347514,1.6276965957478315,-0.7871047248894354,-0.10095660780948634,-0.6252171727574233,-0.9326416757459504,290.0
0,1,-0.3410338021924921,0.9747006029083358,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,-18.0
0,1,-0.3410338021924921,-0.11581001943441656,0.9485512414140274,0.9187912144463484,-0.4175857693654305,4.352773511826735,0.4745738682052399,3.707867904134732,2.7137866997090874,262.0
0,1,-0.3410338021924921,-0.479313560215334,0.6883430667355858,1.238027239508359,-0.42259462413713644,-0.3530113815812822,0.762339106212603,-0.21972080768687907,-0.32490361317011074,289.0
0,1,1.6874236380953016,-1.206320641777169,-0.872905981335064,-0.9192343843955327,1.5742688115163015,-0.6805787510714837,-0.38872184581684943,-0.6024299130488481,-0.7300623215540039,290.0
1,0,-0.3410338021924921,-0.479313560215334,0.7750791249617329,0.7672347176997371,-0.3825237859634889,-0.3716534269994238,-0.10095660780948634,0.19512417675128577,-0.3433199180966513,283.0
1,0,-0.3410338021924921,-0.479313560215334,0.9919192705271008,1.1031312087161629,-0.372506076420077,-0.20387501823614984,0.18680863019787677,-0.37806304822595327,-0.25123839346394833,289.0
0,1,-0.3410338021924921,0.9747006029083358,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8137362183439234,-0.10095660780948634,-0.6889046421993388,-0.9694742855990316,0.0
1,0,-0.3410338021924921,-0.479313560215334,-1.1764821851265794,-1.129908663561035,1.5358675915998892,-0.8217256663802698,-0.9642523218315757,-0.6924103744621966,-0.858976456039788,255.0
0,1,-0.3410338021924921,-0.479313560215334,1.0085992817244374,1.3054959254577507,-0.4442996614811956,0.9785632911431141,1.3378695822273292,1.846324072557277,0.1539203149199448,261.0
0,1,-0.3410338021924921,0.9747006029083358,0.4081188786203408,0.4373326871383737,0.794557085387409,-0.06272810292736382,0.4745738682052399,0.022759007160780657,-0.26965469839048894,290.0
0,1,1.6874236380953016,2.4287147660320056,-0.5926817932198192,-0.49036174466576044,2.338953973330076,-0.4355690112901948,0.762339106212603,-0.44525624993072643,-0.4538177476558949,262.0
0,1,-0.3410338021924921,-0.479313560215334,1.0085992817244374,1.4245583124272654,-0.42092500587990117,1.2422150763425446,1.6256348202346924,1.041758518231428,1.24048230558584,289.0
1,0,-0.3410338021924921,0.9747006029083358,0.9919192705271008,1.1353772718537396,-0.372506076420077,0.595069785398488,0.18680863019787677,0.5112243691189579,1.5719757942635708,289.0
1,0,-0.3410338021924921,-0.479313560215334,0.7750791249617329,0.6167530897243785,-0.3825237859634889,-0.637968361544303,0.18680863019787677,-0.5942498711021801,-0.6379807969213008,283.0
0,1,-0.3410338021924921,-0.479313560215334,-0.5926817932198192,-0.5746976021025,2.4508183965648422,-0.38763232307211654,0.4745738682052399,-0.4265590111954852,-0.5090666624355167,289.0
0,1,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8377045624529625,-1.2520175598389387,-0.6982532615669594,-0.9326416757459504,290.0
0,1,-0.3410338021924921,-0.479313560215334,-0.872905981335064,-1.1481814326723283,1.4223335501078878,-0.6965576471441765,-0.10095660780948634,-0.5644511468678893,-0.7853112363336257,80.0
1,0,3.715881078383095,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8084099196530258,-0.38872184581684943,-0.677218867989813,-0.9694742855990316,289.0
1,0,-0.3410338021924921,0.2476935213465009,0.5582389793963648,0.4608971178927569,0.053246579174928615,0.5631119932531025,0.4745738682052399,0.5071343481456239,0.9274051218346498,261.0
0,1,3.715881078383095,0.2476935213465009,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.7684626794712939,-0.6764870838242125,-0.6807246002526708,-0.858976456039788,-1.0
1,0,-0.3410338021924921,-0.479313560215334,-1.1764821851265794,-1.0546678495733555,1.8030065127575399,-0.7311785886350108,-0.10095660780948634,-0.6351500808355203,-0.8405601511132474,73.0
1,0,-0.3410338021924921,-0.479313560215334,0.9485512414140274,1.3379900352348475,-0.43261233368054836,-0.4675268034355803,-0.38872184581684943,-0.3792316256469059,-0.3985688328762731,282.0
1,0,1.6874236380953016,-0.479313560215334,0.9485512414140274,1.0381016480553829,-0.4442996614811956,-0.5474212837990441,-0.38872184581684943,-0.5048536983993079,-0.6932297117009226,262.0
0,1,1.6874236380953016,0.9747006029083358,0.8370334522661236,0.039395006880145154,-0.1971961594103688,1.2395519269970958,1.050104344219966,0.7671428243075722,1.2773149154389212,261.0
0,1,-0.3410338021924921,-0.479313560215334,-0.6126978066566224,-0.41942040576309136,1.27540714347118,-0.18789612216345708,-0.38872184581684943,-0.3698830062792852,0.09867140014032301,164.0
1,0,-0.3410338021924921,-0.479313560215334,0.7750791249617329,0.9445880649564098,-0.372506076420077,3.300829520374461,0.18680863019787677,2.786444607713625,2.879533444047953,289.0
1,0,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8030836209621282,-0.6764870838242125,-0.6818931776736233,-0.9142253708194098,27.0
0,1,-0.3410338021924921,-0.479313560215334,0.8370334522661236,0.9929571596627751,-0.4693439353397253,0.27282871459918406,0.762339106212603,-0.12272888174781518,0.35649966911189135,282.0
1,0,-0.3410338021924921,-0.479313560215334,-0.7428018939958433,-0.6193459972160679,1.3906108032204167,-0.8030836209621282,-0.38872184581684943,-0.6707916921745738,-0.9142253708194098,79.0
0,1,1.6874236380953016,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.5554107318353905,0.18680863019787677,-0.4230532789326275,-0.5274829673620572,12.0
0,1,-0.3410338021924921,-0.479313560215334,1.2087594160924688,0.9653176769734233,-0.8149549145874357,0.5737645906348976,0.762339106212603,0.1279309750465126,1.1668170858796776,261.0
0,1,-0.3410338021924921,-0.479313560215334,-0.278144439212912,-0.4074432965977056,0.37882213933581527,-0.2118644662724962,0.4745738682052399,-0.34300572559737597,-0.06707534419854236,116.0
1,0,-0.3410338021924921,-1.206320641777169,0.9485512414140274,1.1541874753506594,-0.43261233368054836,-0.5580738811808392,-0.10095660780948634,-0.5551025275002687,-0.5643155772151385,282.0
1,0,1.6874236380953016,-0.479313560215334,-0.0922814572997392,-0.5978486217910166,0.2068514588405777,-0.7018839458350741,-0.38872184581684943,-0.6345657921250439,-0.7853112363336257,283.0
0,1,-0.3410338021924921,0.9747006029083358,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,12.0
1,0,-0.3410338021924921,-0.479313560215334,0.9919192705271008,1.3127306191104124,-0.41925538762266584,-0.30241154401775516,-0.38872184581684943,-0.32489277557261104,-0.3433199180966513,261.0
1,0,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,53.0
0,1,-0.3410338021924921,-0.479313560215334,-1.0215963668656023,-0.9740526917294133,0.6826926621526428,-0.7604732314349475,-0.10095660780948634,-0.6585216292545718,-0.858976456039788,49.0
0,1,1.6874236380953016,0.9747006029083358,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8536834585256553,-1.539782797846302,-0.7029275712507697,-0.9878905905255722,10.0
0,1,-0.3410338021924921,-0.479313560215334,1.0085992817244374,0.9855157604771806,-0.435951570195019,0.18760793554482272,0.4745738682052399,0.02509616200268581,-0.04865903927200176,262.0
1,0,3.715881078383095,-0.479313560215334,-1.1764821851265794,-1.1567803828423489,1.6160092679471845,-0.8270519650711673,-1.2520175598389387,-0.6713759808850501,-0.9694742855990316,261.0
0,1,-0.3410338021924921,-0.479313560215334,0.6883430667355858,0.8188284187198598,-0.4342819519377837,0.2621761172173889,0.18680863019787677,0.12968384117794146,0.8537399021284875,262.0
0,1,1.6874236380953016,0.9747006029083358,-0.9930020619558834,-1.0038182884717919,2.8632141061019656,-0.8004204716166794,-0.9642523218315757,-0.6655330937802872,-0.8773927609663287,262.0
1,0,-0.3410338021924921,0.2476935213465009,-0.0922814572997392,-0.14102939400867773,0.9214480729372929,-0.21985391430884257,-0.10095660780948634,-0.3576129433592832,-0.04865903927200176,173.0
0,1,-0.3410338021924921,-0.479313560215334,1.2087594160924688,1.458221784933527,-0.8149549145874357,1.4392881279057552,0.762339106212603,0.7420184097570919,2.198130161765951,282.0
0,1,-0.3410338021924921,0.2476935213465009,1.2087594160924688,-0.04352344118791002,-0.8149549145874357,0.3953335844898285,0.4745738682052399,0.14020103796651465,0.09867140014032301,282.0
1,0,1.6874236380953016,0.9747006029083358,0.9919192705271008,1.3557253699605147,-0.42927309716607776,-0.5847053746353272,-0.10095660780948634,-0.5732154775250337,-0.5274829673620572,255.0
0,1,3.715881078383095,0.9747006029083358,1.0085992817244374,1.317898257433742,-0.435951570195019,-0.5207897903445562,0.4745738682052399,-0.2758125238926028,-0.7484786264805444,262.0
0,1,-0.3410338021924921,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,12.0
0,1,-0.3410338021924921,-0.479313560215334,1.2087594160924688,1.5595665547944826,-0.8149549145874357,0.826763778452533,0.18680863019787677,0.02217471845030437,1.2773149154389212,282.0
0,1,-0.3410338021924921,-0.479313560215334,1.0085992817244374,0.5018248134135275,-0.4442996614811956,0.0757556630359734,0.762339106212603,0.028601894265543545,-0.04865903927200176,261.0
0,1,-0.3410338021924921,-0.479313560215334,-0.3925216588517873,-0.9194824310350524,2.337284355072841,1.6363611794689659,1.6256348202346924,1.0061169068923743,1.5535594893370301,289.0
0,1,-0.3410338021924921,0.2476935213465009,1.0085992817244374,0.7895589152565211,-0.435951570195019,1.3886882903422282,1.3378695822273292,1.370128773519102,0.6695768528630816,262.0
0,1,-0.3410338021924921,1.7017076844701708,0.42813489205714395,0.009452233966680865,-0.018547005886189974,0.6243644281984247,0.18680863019787677,0.24362013972081772,0.6695768528630816,262.0
0,1,1.6874236380953016,0.2476935213465009,-0.7928419275878513,-0.7433693169759789,2.9633912015360844,-0.45421105670833634,-0.10095660780948634,-0.44116622895739244,-0.6563971018478415,290.0
1,0,-0.3410338021924921,-0.479313560215334,-0.5259617484304753,-0.9955500671544645,0.39050946713646245,-0.3263798881267943,0.4745738682052399,-0.3237241981516584,-0.4538177476558949,101.0
1,0,-0.3410338021924921,-0.479313560215334,0.7750791249617329,0.2996668022048726,-0.3825237859634889,-0.3982849204539117,0.18680863019787677,-0.33365710622975536,-0.6379807969213008,283.0
0,1,-0.3410338021924921,-0.479313560215334,-1.1331141560135058,-1.009523361180748,1.6276965957478315,-0.7205259912532156,-0.6764870838242125,-0.6158685533898027,-0.8037275412601662,12.0
0,1,-0.3410338021924921,-0.479313560215334,1.2087594160924688,1.4259757217959501,-0.8149549145874357,0.7521955967799667,0.4745738682052399,0.16532545251699507,1.0747355612469747,283.0
0,1,1.6874236380953016,-0.479313560215334,-1.3933223306919473,-1.296513323105182,-0.8149549145874357,-0.8590097572165528,-2.115313273861028,-0.7040961486717223,-1.0063068954521128,0.0
