code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
AAA,2013J,M,South West Region,HE Qualification,80-90%,35-55,0,60,N,268,-68.0,268.0,keep,1.0,67.0,0.0,307,8,1009,50,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,268,-51.0,268.0,keep,1.0,65.0,0.0,79,6,273,15,9,2013,Oct,SocSci,Fail
AAA,2013J,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,268,-169.0,268.0,keep,1.0,83.5,0.0,401,7,1520,73,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,London Region,HE Qualification,60-70%,0-35,0,60,N,268,-31.0,268.0,keep,1.0,63.0,0.0,51,4,103,14,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,268,-108.0,268.0,keep,1.0,58.0,0.0,86,6,223,17,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,268,-165.0,268.0,keep,1.0,66.0,0.0,92,6,365,22,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,268,-58.0,268.0,keep,1.0,78.5,0.0,128,6,424,43,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,240,N,268,-29.0,268.0,keep,1.0,71.0,0.0,228,7,1053,42,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,240,N,268,-79.0,109.0,keep,0.5,32.5,54.0,71,6,190,21,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,268,2.0,268.0,keep,1.0,84.5,0.0,64,6,196,15,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,268,-151.0,268.0,keep,1.0,78.0,0.0,264,7,750,63,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,HE Qualification,80-90%,0-35,0,80,N,268,-45.0,268.0,keep,1.0,81.5,0.0,47,6,113,11,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-47.0,268.0,keep,1.0,64.0,0.0,82,6,226,15,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,268,-50.0,268.0,keep,1.0,75.5,0.0,293,6,1073,64,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,268,-31.0,268.0,keep,1.0,53.0,0.0,196,6,602,40,9,2013,Oct,SocSci,Fail
AAA,2013J,M,London Region,HE Qualification,20-30%,35-55,0,60,N,268,-36.0,268.0,keep,1.0,70.5,0.0,93,6,243,17,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-16.0,268.0,keep,1.0,58.0,0.0,156,7,522,28,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,268,-198.0,268.0,keep,1.0,78.0,0.0,350,7,1156,82,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,268,-103.0,268.0,keep,1.0,79.5,0.0,444,8,1675,74,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,HE Qualification,10-20,0-35,0,120,N,268,-117.0,268.0,keep,1.0,73.0,0.0,139,6,505,37,9,2013,Oct,SocSci,Pass
AAA,2013J,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,268,-68.0,268.0,keep,1.0,57.5,0.0,124,7,316,22,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-172.0,268.0,keep,1.0,61.5,0.0,482,5,1590,84,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,268,-145.0,268.0,keep,1.0,69.5,0.0,151,8,491,28,9,2013,Oct,SocSci,Pass
AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-191.0,268.0,keep,1.0,80.5,0.0,373,6,1446,51,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,268,-33.0,268.0,keep,1.0,71.0,0.0,302,6,1454,43,9,2013,Oct,SocSci,Fail
AAA,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,N,268,-17.0,187.0,keep,0.5,25.5,54.0,30,5,141,7,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,268,-68.0,268.0,keep,1.0,71.0,0.0,305,6,1716,55,9,2013,Oct,SocSci,Pass
AAA,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,268,-138.0,268.0,keep,1.0,80.5,0.0,127,6,515,22,9,2013,Oct,SocSci,Distinction
AAA,2013J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,268,-74.0,268.0,keep,1.0,71.0,0.0,85,6,241,25,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,268,-64.0,268.0,keep,1.0,60.0,0.0,52,7,100,9,9,2013,Oct,SocSci,Fail
AAA,2013J,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-107.0,268.0,keep,1.0,57.0,0.0,252,8,1245,42,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-8.0,268.0,keep,1.0,64.0,0.0,103,8,429,21,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-52.0,268.0,keep,1.0,69.5,0.0,73,7,309,23,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,268,-96.0,268.0,keep,1.0,73.5,0.0,248,7,960,44,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-141.0,268.0,keep,1.0,74.5,0.0,60,6,185,12,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-132.0,268.0,keep,1.0,84.5,0.0,814,9,2552,83,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,268,-27.0,268.0,keep,0.5,27.5,19.0,23,4,32,7,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,268,-80.0,268.0,keep,1.0,77.0,0.0,177,7,902,44,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-145.0,268.0,keep,1.0,57.0,0.0,103,6,389,36,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,268,-17.0,268.0,keep,1.0,45.0,0.0,180,6,478,42,9,2013,Oct,SocSci,Fail
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,268,-115.0,268.0,keep,1.0,93.0,0.0,265,9,1172,53,9,2013,Oct,SocSci,Distinction
AAA,2013J,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,268,-32.0,268.0,keep,1.0,73.5,0.0,108,6,321,30,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-59.0,268.0,keep,1.0,81.0,0.0,266,5,927,46,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,268,-83.0,268.0,keep,1.0,58.5,0.0,114,5,366,16,9,2013,Oct,SocSci,Fail
AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-18.0,268.0,keep,0.5,32.0,54.0,34,5,127,9,9,2013,Oct,SocSci,Fail
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,268,-66.0,268.0,keep,1.0,75.5,0.0,195,7,750,43,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,268,-107.0,268.0,keep,1.0,59.5,0.0,146,6,492,37,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-58.0,268.0,keep,1.0,79.5,0.0,160,9,609,47,9,2013,Oct,SocSci,Pass
AAA,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-123.0,268.0,keep,1.0,72.5,0.0,647,6,1920,91,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,268,-31.0,268.0,keep,1.0,79.0,0.0,174,6,436,36,9,2013,Oct,SocSci,Pass
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-107.0,268.0,keep,1.0,49.5,0.0,215,7,833,36,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,268,-121.0,268.0,keep,1.0,50.5,0.0,322,7,1173,56,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,268,-79.0,268.0,keep,1.0,89.0,0.0,817,8,6808,101,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-59.0,268.0,keep,1.0,71.5,0.0,64,6,191,21,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,268,-100.0,268.0,keep,1.0,66.5,0.0,273,6,779,60,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,268,-47.0,268.0,keep,1.0,76.0,0.0,567,7,1824,73,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,268,-67.0,268.0,keep,1.0,81.0,0.0,965,8,5088,90,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,268,-32.0,268.0,keep,1.0,77.0,0.0,291,6,1010,53,9,2013,Oct,SocSci,Pass
AAA,2013J,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,268,-165.0,268.0,keep,1.0,46.5,0.0,180,6,778,42,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-32.0,268.0,keep,1.0,48.0,0.0,38,5,77,16,9,2013,Oct,SocSci,Pass
AAA,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-64.0,268.0,keep,1.0,73.0,0.0,168,8,708,26,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,268,-103.0,268.0,keep,1.0,71.0,0.0,36,5,76,11,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,268,-53.0,268.0,keep,1.0,77.5,0.0,79,6,258,13,9,2013,Oct,SocSci,Pass
AAA,2013J,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,268,-32.0,268.0,keep,0.5,28.5,54.0,92,6,273,19,9,2013,Oct,SocSci,Fail
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-110.0,268.0,keep,1.0,69.0,0.0,197,7,790,47,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-57.0,268.0,keep,1.0,56.0,0.0,53,6,141,13,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,268,48.0,268.0,keep,1.0,64.0,0.0,26,5,48,12,9,2013,Oct,SocSci,Fail
AAA,2013J,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,268,-81.0,268.0,keep,1.0,71.0,0.0,225,6,974,44,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,268,-60.0,268.0,keep,1.0,59.5,0.0,178,8,506,34,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,268,-49.0,268.0,keep,1.0,75.5,0.0,568,7,2017,66,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-12.0,268.0,keep,1.0,57.0,0.0,27,3,38,10,9,2013,Oct,SocSci,Fail
AAA,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,268,-37.0,268.0,keep,1.0,72.5,0.0,62,6,182,12,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-18.0,268.0,keep,1.0,72.5,0.0,303,6,983,55,9,2013,Oct,SocSci,Distinction
AAA,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,268,-75.0,268.0,keep,1.0,80.0,0.0,127,6,283,44,9,2013,Oct,SocSci,Pass
AAA,2013J,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,268,-49.0,268.0,keep,1.0,75.0,0.0,142,7,323,31,9,2013,Oct,SocSci,Pass
AAA,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-38.0,268.0,keep,1.0,56.0,0.0,46,6,89,16,9,2013,Oct,SocSci,Fail
AAA,2013J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-129.0,268.0,keep,1.0,64.5,0.0,110,5,378,31,9,2013,Oct,SocSci,Fail
AAA,2013J,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,268,-38.0,268.0,keep,1.0,58.5,0.0,191,6,506,33,9,2013,Oct,SocSci,Pass
AAA,2013J,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,268,-52.0,268.0,keep,1.0,65.5,0.0,317,7,1029,59,9,2013,Oct,SocSci,Pass
AAA,2013J,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,268,-4.0,268.0,keep,1.0,79.0,0.0,190,5,655,53,9,2013,Oct,SocSci,Pass
